Date,AvgTemp,AvgWindSpeed,TotalRain
2023-03-20,9.60125,2.1654166666666668,0.0
2023-03-21,10.305416666666668,4.17375,0.0
2023-03-22,9.205416666666666,5.38,7.14
2023-03-23,9.102500000000001,4.37375,0.0
2023-03-24,9.6525,3.4612499999999997,0.0
2023-03-25,10.151666666666667,1.8783333333333332,0.0
2023-03-26,11.617916666666666,1.8433333333333335,2.79
2023-03-27,14.698333333333332,3.6283333333333334,0.8400000000000001
2023-03-28,8.677666666666665,4.2026666666666666,27.12
2023-03-29,3.9183333333333334,3.8045833333333334,12.41
2023-03-30,5.150416666666667,2.59375,0.5700000000000001
2023-03-31,9.747083333333334,3.7383333333333333,0.54
2023-04-01,15.41375,4.48375,1.19
2023-04-02,14.374583333333334,4.009166666666666,8.87
2023-04-03,15.186250000000001,4.147916666666666,2.59
2023-04-04,13.012916666666667,2.2804166666666665,6.41
2023-04-05,7.631666666666667,4.929166666666666,5.66
2023-04-06,10.023333333333333,3.0654166666666662,4.1899999999999995
2023-04-07,8.709999999999999,5.07875,3.1
2023-04-08,9.706249999999999,5.595416666666666,0.0
2023-04-09,10.385833333333332,6.79375,1.27
2023-04-10,9.153333333333334,4.545,12.1
2023-04-11,9.146666666666667,5.508333333333333,8.29
2023-04-12,9.60125,5.509166666666666,14.42
2023-04-13,12.939166666666667,3.43625,2.16
2023-04-14,16.71291666666667,3.2475,0.0
2023-04-15,17.740416666666665,2.3420833333333335,1.33
2023-04-16,17.02958333333333,2.5283333333333333,0.53
2023-04-17,14.652500000000002,4.27375,0.21
2023-04-18,12.001249999999999,5.230416666666667,2.6100000000000003
2023-04-19,12.723333333333334,3.879583333333333,0.0
2023-04-20,12.854583333333332,2.6787500000000004,2.38
2023-04-21,13.235833333333334,2.9545833333333333,4.18
2023-04-22,13.236666666666666,4.304166666666666,0.0
2023-04-23,11.410416666666668,5.572083333333333,0.0
2023-04-24,12.765,2.1725,0.0
2023-04-25,15.890416666666667,3.200416666666667,0.31000000000000005
2023-04-26,14.6996,2.7392000000000003,6.74
2023-04-27,10.792142857142858,4.300357142857143,27.86
2023-04-28,10.878333333333332,3.6645833333333333,0.0
2023-04-29,10.927083333333334,2.4429166666666666,0.0
2023-04-30,12.768333333333333,2.7245833333333334,0.0
2023-05-01,15.081666666666665,3.1508333333333334,0.0
2023-05-02,15.847916666666668,6.666666666666667,0.0
2023-05-03,16.229166666666668,4.90875,0.12
2023-05-04,14.44625,4.698333333333333,3.87
2023-05-05,12.461199999999998,6.544,2.67
2023-05-06,12.795833333333334,5.079583333333333,3.08
2023-05-07,13.782916666666665,4.051666666666667,0.86
2023-05-08,13.783333333333333,4.687916666666667,0.0
2023-05-09,12.886666666666665,6.580416666666667,0.12
2023-05-10,12.27625,6.365416666666667,0.1
2023-05-11,12.301250000000001,7.459583333333334,0.0
2023-05-12,12.051250000000001,6.109583333333333,0.5
2023-05-13,13.574583333333335,4.095,0.0
2023-05-14,14.741666666666667,4.274166666666667,1.29
2023-05-15,19.187916666666666,3.575833333333333,0.0
2023-05-16,20.796799999999998,6.113200000000001,0.36
2023-05-17,16.215999999999998,4.505999999999999,8.74
2023-05-18,14.104000000000001,2.4353333333333333,2.7199999999999998
2023-05-19,14.597916666666668,2.765416666666667,1.8
2023-05-20,16.190416666666668,3.5375,0.25
2023-05-21,16.382083333333334,4.279166666666667,0.0
2023-05-22,17.006666666666668,5.745,0.0
2023-05-23,16.02541666666667,2.91625,0.16
2023-05-24,16.756249999999998,3.1966666666666668,0.0
2023-05-25,17.284583333333334,4.15125,1.0
2023-05-26,18.370833333333334,4.254583333333334,0.0
